user_id,user_name,review_text,helpful_votes,funny_votes,recommendation,date_posted
BIGBANSHEE09,Ana,Simulated the REAL LIFE ME on my Sims 4 Character: She won't stop crying! 🥲,108,98,1,"February 2, 2023"
349023r734509827y980345732809,nard,i love murder,150,85,1,"May 18, 2022"
76561198837902661,Knight Grand,It's becoming free soon,414,40,1,"October 12, 2022"
ilicdario,Dario,"If you like being a designer, architect, or enjoy life simulations, then The Sims 4 is for you. I've played the game a lot, but I don't like that the total price of the game, including all DLCs, is €1244, which is insane. You need to regulate the total price for sure, and it will be fine. I would leave a bad review if I had bought everything, but that would only be possible if I went crazy. In that case, I wouldn't be writing a review here, but in a psychiatric hospital.",62,29,1,June 3
mirageanne,Mirage Anne,"As a long-time fan of The Sims franchise, I have mixed feelings about The Sims 4. On its own, the game is undeniably fun, with improved graphics and smoother gameplay compared to its predecessors. It shines in areas like character customization and building mechanics, offering players endless possibilities to create and shape their Sims' world. If you're looking for a casual, life-simulation experience, Sims 4 delivers, but it comes with a serious caveat. The real issue is the aggressive monetization strategy. The sheer amount of DLC content that feels like it should have been part of the base game is, quite frankly, ridiculous. Key features that many players loved in Sims 3, such as university life, pets, seasons, and even simple tasks like laundry, are all locked behind paywalls. To get the ""complete"" experience, you're looking at spending hundreds of dollars, which feels like a cash grab from the developers. It makes me long for the days of Sims 3 when the base game was robust, and DLCs felt more like fun add-ons rather than essential expansions. For those who don't want to fork out the extra cash, mods are a great alternative. The Sims 4 modding community is incredibly talented and dedicated, often releasing content that rivals or even surpasses the official DLCs. With mods, you can enjoy much of what the DLC offers without breaking the bank, though it does require some trial and error to avoid game-breaking issues. Overall, I do recommend Sims 4 because it's a solid life simulation game and has some genuinely enjoyable moments. But be warned—without DLC or mods, the experience can feel limited. The game desperately needs a competitor to shake up the market, because while Sims 4 can be fun, it also feels like it's gouging its players at every turn. Verdict: 7/10—Great base, but you need mods or DLC to unlock its full potential.",64,0,1,September 13
ShawnGr33n,ShawnGr33n,I'll be honest I hardly play the actual game but I have a lot of fun doing the character creator and building houses.  That's the most fun for me! And the content you can find in the Gallery made by other players is amazing!  I've been slowly working on a universe filled with characters and houses from famous shows and movies.,64,3,1,"August 5, 2020"
xxxrobertxxx,robert,im going to make peter griffin,121,40,1,"October 12, 2023"
76561199011141380,no <3,i got lit on fire,61,34,1,"May 21, 2022"
brockhamptonfan,geuz,please make it so that drake and post malone can make out uncesnored,386,233,1,"January 14, 2023"
76561198120141520,Курю тархун,"DLC's are too expensive. Cats and dogs content costs more than the actual game. Even tho its a fun game, i would not recommend buying it",86,2,-1,"December 28, 2021"
sopsteam2,Soppo,"While the game itself is good and you could easily sink many an hour into it, the DLCs are definitely completely overpriced...",59,0,1,"August 19, 2021"
76561198079754350,SIN RJ,$1500 for a game is just insulting.,131,11,-1,"April 29, 2023"
76561199138287421,Arcanemouse,Good until I couldn't access the game anymore,86,13,1,June 28
76561198342203069,efsule,Ruined my life :3!!!,88,43,1,"June 2, 2023"
sc0utcz,Sc0utCZ,"Here I will leave the cat, friends who pass by can pet it and give it a thumbs up ／＞　　フ | 　_　 _ l ／` ミ＿xノ /　　　 　 | /　 ヽ　　 ﾉ │　　|　|　| ／￣|　　 |　|　| | (￣ヽ＿_ヽ_)__) ＼二つ",798,39,1,"June 9, 2023"
KPhantomX,PhantomX,"I played Sims 4 on Origin and decided to get it on here as well, It is a great game and really fun, You can spend hours playing it and there's so much to do, The only major downside is that the DLCs are way too expensive and outrageous, Some are also kind of ridiculous considering some of the DLCs shouldn't of even been made into a DLC to begin with they should of already been implemented into the base game like for example Seasons it's shocking that you have to pay the same price for that DLC the same price the base game is even though Spring, Summer, Autumn and Winter should of already been in the game and it's kind of a rip off, I highly recommend this game but I also highly recommend waiting and getting it when it is on sale especially with the DLCs, You'll save a lot of money, If you are like me who has played on Origin before and want this game on Steam as well, You do need to pay for the base game, I waited until it was on sale because you can get the base game really cheap so I recommend doing that so you won't pay full price and save money, If you had DLCs on Origin it will be carried over to the Sims 4 on here, You don't have to pay for the DLCs again just the base game, You have to go on Origin to see a Steam version of the game and then the DLCs should be there for you to download all the DLCs you had from the Origin version",73,3,1,"July 19, 2021"
76561199452491142,i am the spy?,good game i killed someone,115,84,1,"June 19, 2023"
goddloki,goddloki,"best with dlc, which is only worth it on sale",98,4,1,"June 24, 2022"
rennoc314,rennoc314,"ever since the transfer from origin to EA the game doesnt work, DO NOT BUY AT THE MOMENT wait untill EA pulls their thumb out of their asses to actually allow players to play the game they spent money on",243,25,-1,"February 14, 2023"
76561198357651230,Kayyay,I get to torture people and not get arrested. 10/10 would keep playing.,91,56,1,"August 2, 2021"
76561198310665462,Sedimentary27,"I wish there were less expensive expansion packs, because they seem very greedy, but I do really enjoy the  game nontheless.",52,3,1,"July 19, 2023"
cutclasseatass,Ghizguth,you can force sims to drown by cancelling their prompts to leave the pool over and over again so they get tired and die lol,106,92,1,"September 23, 2021"
76561199227488349,Stupid Idiot Fennekin,i can kill people,221,118,1,"February 3, 2022"
Omayyga,kasumi,"I get to make people i dont like and watch them die horrible deaths, OR MAKE MYSELF AND LIVE THE LIFE I WONT HAVE AHAHAHA. 11/10 valid game.",165,81,1,"January 14, 2023"
76561198176778430,657mrw,"Product received for free I picked this game up for free in a Christmas sale, and it's aight. The biggest problem with it is that if you want all the DLC, it's gonna run you a total of $1200, and rising because new DLC are constantly coming out, and usually they're either $10 for stuff in build mode, or upwards of $30-$40 for content packs with new jobs, building locations, etc. If you want my advice, download mods off of Nexus instead of DLC. They're free and give you individual stuff rather than whole packs of DLC. Be warned though, a lot of the mods on Nexus are 18+, so if you don't wanna see that stuff, then probably don't visit the website. Overall, if you're the kind of person to be patient and you don't want to play with every DLC a game has, then yeah, The Sims 4 is a great game. Wait for DLC to go on sale, (sometimes for free) and download them then. However, if you want to play a game with everything it has to offer, then this one isn't a keeper, as downloading all the DLC would take days, let alone the ~$1200 price tag.",65,2,1,May 28
76561198856635573,,veyr very good just wish the packs were cheaper,59,4,1,"April 29, 2022"
joykitsu,JOY,mating your sim with your crush's sim to see what your children would look like simulator,98,75,1,"November 1, 2022"
xtremesda,𝙩𝙝𝙚𝙖𝙗𝙮𝙨𝙨,"Nobody will read my review, so I'll just say I'm gay",1108,631,1,"March 10, 2023"
adeptinsarcasm,adept in sarcasm,"from getting my male spouse pregnant to making my horsey jump, the sims 4 offers a wide range of real life simulation that will leave u feeling hollow inside",112,74,1,"July 24, 2023"
